#age,5(day),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#cell line,T87,,,,,,,,,,,,,
#compound,,,dimethylthiourea,dimethylthiourea,ethanol,ethanol,abscisic acid and dimethylthiourea,abscisic acid,abscisic acid,abscisic acid and dimethylthiourea,ethanol,dimethylthiourea,abscisic acid,abscisic acid and dimethylthiourea
Gene ID,Gene Name,DesignElementAccession,GSM604753,GSM604752,GSM571891,GSM571893,GSM604750,GSM571892,GSM571896,GSM604755,GSM571895,GSM604754,GSM571894,GSM604751
AT5G53635,,248244_at,3.904149809,3.46621642,3.686363128,3.871018123,3.614724408,3.812413309,3.776272806,3.812220245,3.966858908,3.766257015,4.003621601,3.721618958
AT5G53650,,248219_at,8.99374796,9.083641855,8.715013778,8.702605803,8.500239688,8.646736372,8.629408833,8.308138885,8.680023596,8.881030277,8.549029221,8.467282163
AT5G53660,GRF7,248213_at,4.616621363,4.210775099,4.487686309,4.465676287,4.387658176,4.4339517,4.145058632,4.711841273,4.512429823,4.502969927,4.295141936,4.764212974
AT5G53670,,248214_at,3.433625064,3.828791095,3.937227626,4.100057017,4.068016992,4.235847314,4.007522158,3.974611325,4.235853746,3.932603637,4.253743145,3.643248528
AT5G53680,,248215_at,3.480129122,3.387463368,3.430142823,3.601785255,3.561504898,3.552275802,3.93170648,3.317933753,3.614035373,3.62395891,3.666458338,3.639084651
AT5G53710,,248218_at,4.329249024,4.759549652,5.072502143,4.547881433,6.353830632,7.820467448,7.702917055,6.683568661,4.393161045,4.682261628,7.678232898,6.269168325
AT5G53740,,248225_at,4.897934574,4.418751768,4.400764007,4.522454206,4.449386574,4.545131265,4.274149056,4.291192943,4.326291923,4.789864696,4.480602105,4.242593771
AT5G53750,,248226_at,7.129633575,6.696453028,7.372193308,7.370151108,8.111729675,7.752291435,8.043077844,9.15615552,7.448998124,7.414962338,7.949058681,8.173664531
AT5G53760,MLO11,248232_at,8.148674104,8.166428103,9.025095269,8.78438033,8.593381622,8.747671976,9.378951458,9.152365215,8.689694238,7.667515567,9.328641053,8.613643991
AT5G53770,,248231_at,7.805242159,7.82595861,6.936504895,7.289597839,6.359776021,6.096418515,5.743491485,6.451991239,7.404864591,8.217810376,5.729774676,6.413837496
AT5G53800,,248228_at,8.31420467,8.365709485,8.268119595,7.791993666,7.797154862,7.720051121,7.818937138,7.97190073,7.719350109,8.179000173,7.516498388,7.888371081
AT5G53810,,248229_at,3.778616362,3.886353973,3.605725326,3.636000809,3.794992874,3.945961366,3.826656676,4.517664717,3.532201843,3.97825953,3.850327211,4.227631608
AT5G53820,,248227_at,4.62288928,4.610741662,7.803119776,5.725945809,7.965141617,10.11878019,8.316985324,8.029482318,5.408288192,5.409541807,8.176740961,8.105893847
AT5G53830,VQ33,248230_at,7.733951278,7.88873335,7.873344739,7.361262167,7.980206472,7.665904187,6.980655302,6.991959754,7.242389354,8.267689022,7.0063056,7.872740441
AT5G53840,,248233_at,3.816983476,3.874833896,3.705759021,3.504130252,3.833170945,3.647159885,3.795921939,3.872901385,3.564031257,4.103290575,3.685360389,3.709435009
AT5G53850,,248234_at,9.42972926,9.413681476,10.0515546,9.250103608,9.649038876,9.98892271,9.517813933,9.685231328,9.337089531,9.500652725,9.501729707,9.44150917
AT5G53860,emb2737,248235_at,9.383497788,9.575813609,9.881056435,9.790608324,8.936414573,8.688211391,8.992529216,9.234090472,9.746142857,9.480587282,8.987914615,8.825669067
AT5G53870,ENODL1,248236_at,4.995486823,5.790998887,6.761957502,5.706503758,11.29077336,11.47496174,10.8472738,11.23651706,6.16135585,5.48582276,10.87000288,11.4301511
AT5G53880,,248186_at,9.015476949,9.620252747,10.18473685,10.30377811,9.009366986,8.356806437,8.733175355,10.01826585,10.33030097,9.791228453,9.220157381,9.161421163
AT5G53890,PSKR2,248237_at,8.238587586,8.173978244,8.692284814,8.647637763,8.683919159,8.790256942,9.31997895,9.599797105,8.700163664,8.509976416,9.275426004,8.738097764
AT5G53900,,248238_at,6.974060219,7.03605437,7.928403111,8.113504713,5.093052583,5.494346423,5.116541759,5.546083017,8.056793346,7.497754159,5.287710706,4.963585188
AT5G53920,,248239_at,7.458336065,7.30087872,6.664635129,7.326991177,6.938880584,6.772429012,6.753204626,7.152197301,7.184392892,7.478888546,6.887706362,6.687670368
AT5G53940,,248187_at,8.851089594,8.989268285,8.889944226,8.752954471,8.952532687,8.598910274,8.731188917,8.980625453,8.816673927,8.622674714,8.596404856,8.81744115
AT5G53950,NAC098,248240_at,6.82332076,6.89617737,4.952647769,5.722809969,6.306270051,5.036393612,5.257871556,5.108019479,5.563998432,7.403265169,5.429319901,6.514797888
AT5G53960,,248241_at,3.311592588,3.221210263,3.33685429,3.364786005,3.309110361,3.487883397,3.295559027,3.11800234,3.25892149,3.326633034,3.624730118,3.238007925
AT5G53970,,248207_at,9.492656108,9.370219031,10.07843425,9.957549736,10.05673109,11.31119054,10.4864635,10.19308929,9.947458545,8.692189377,10.36896457,9.645296883
AT5G53980,ATHB-52,248208_at,3.961965042,3.595174419,3.712186176,3.594291656,3.717770706,3.468274008,3.652598786,3.674821702,3.579218524,3.635801353,3.638988666,3.73420633
AT5G53990,UGT79B9,248209_at,4.54756815,4.115508178,3.737247857,4.273719283,8.582137533,9.79454256,9.53558926,8.910936968,4.642861935,4.311752845,9.551081403,8.493524032
AT5G54000,,248210_at,3.725397608,3.477315559,3.573708045,4.306640634,6.574529988,8.666809398,8.239125024,6.035505266,4.171840929,3.607137959,8.120682743,6.945814603
AT5G54010,UGT79B6,248211_at,4.104281021,3.964634001,4.071073482,4.058857361,4.283396927,4.198815686,4.251160509,4.3795088,4.237628415,4.052402172,4.514481712,4.344876299
AT5G54020,,248212_at,4.087482738,4.037236051,4.421844325,4.559504347,5.309382112,9.628436501,8.467194732,4.861948461,4.173653089,4.039749078,7.833160571,5.556845384
AT5G54030,,248182_at,3.517109099,3.59270171,3.84213126,3.589003707,4.371557388,6.728628879,5.276489588,3.584872535,3.514509856,3.579537386,5.293485542,4.542008986
AT5G54040,,248183_at,4.152233841,4.469794518,5.821916752,5.551209088,5.405612411,8.920197351,7.879161683,5.003361819,5.420995146,4.034403619,7.781777689,5.815881085
AT5G54050,,248184_at,3.509820728,3.411064731,3.351827371,3.508788991,3.217707315,3.377812159,3.40241546,3.406147182,3.579218524,3.391691609,3.39125501,3.252949103
AT5G54060,A3G2XYLT,248185_at,4.702650781,4.777460289,4.731623691,5.010880731,4.553800776,5.157454268,5.211588126,5.546083017,4.987522874,5.3291734,5.236678276,4.907228811
AT5G54070,HSFA9,248188_at,3.391377429,3.389476588,3.504644042,3.421193705,3.84227603,3.517969696,3.500929594,3.692501893,3.538658679,3.727777932,3.429355842,3.561798881
AT5G54080,HGO,248193_at,8.122564167,7.871075929,9.518704511,8.337135716,9.386515231,10.82937697,10.19733738,9.62854304,8.322895155,7.548014877,9.955463511,9.311239679
AT5G54090,,248189_at,5.692363797,5.948051407,6.606823688,6.380168552,6.127208272,6.698769954,6.182847154,6.149691766,6.000097747,6.100307241,6.373580199,6.127455794
AT5G54095,,248194_at,4.215227957,3.787479888,3.72368616,4.023556346,3.69552324,3.838802462,4.035420692,3.871776366,4.041759032,4.005495007,3.922771288,3.810537522
AT5G54110,PVA41,248195_at,8.511247233,8.685870529,9.223234517,9.080423458,8.460072721,9.004474612,8.532036026,8.397127841,8.952902936,8.608389709,8.446205141,8.300665184
AT5G54130,,248190_at,6.260887175,6.264491492,7.313027329,7.543070071,5.75254656,5.932354049,6.186869092,6.371450386,7.616499784,6.701225307,6.163609416,5.468430988
AT5G54130,,248191_at,7.244959554,7.228030293,7.74291458,7.926408387,6.883249491,6.434608245,6.151592032,7.658038494,8.086253516,8.169769012,6.435403615,6.992625416
AT5G54140,ILL3,248192_at,8.18134642,8.199535951,7.99965444,7.970493552,8.070717817,7.919889463,7.905491666,7.544437991,7.954458213,8.206786358,7.858032458,7.972249713
AT5G54148,,248196_at,4.764836966,4.813630204,4.44580384,5.073254002,4.785563542,4.446548107,4.574192181,4.515406935,5.017216189,5.044759364,4.613233936,4.632140767
AT5G54160,OMT1,248200_at,12.8979258,13.04190908,13.30578386,13.2230781,12.64154574,13.02168462,12.83663245,12.90268673,13.17827211,12.55828894,12.92442349,12.57391313
AT5G54170,,248199_at,9.283954168,9.205394612,9.595419905,9.169998166,9.309204695,9.484354325,8.973187063,9.595904921,9.284650486,9.195638337,8.94165941,9.55904367
AT5G54180,MTERF8,248201_at,7.025452245,7.030315376,6.651259676,6.666255928,6.816819422,6.207465401,6.156973432,6.589253412,6.686189366,7.115648958,6.46226428,6.762548689
AT5G54190,PORA,248197_at,4.243772467,4.21744105,4.052921257,4.004358599,4.306632755,4.304914224,4.002202693,4.38062397,4.370969346,4.278016897,4.219687908,4.243065707
AT5G54200,,248198_at,5.818744209,5.841094061,6.055830468,5.99084081,5.872453943,6.053496347,5.962886323,5.542630303,5.832030173,5.968802514,6.035397064,5.720311986
AT5G54220,,248202_at,4.067480618,3.99675195,4.088872774,4.190114326,4.10531623,4.241074876,4.263869397,4.34721283,4.015208079,4.126851894,4.148796119,4.122646278
AT5G54230,MYB49,248203_at,3.251698425,3.181861582,3.397444928,3.453674729,3.654861939,3.698447444,4.283878118,3.253481709,3.631115934,3.309198745,4.160340821,3.078476157
AT5G54250,CNGC4,248153_at,3.301223291,3.350741954,3.177739315,3.462671409,4.595107547,4.822671069,5.672726059,4.494286744,3.210948244,3.517890999,6.06730604,4.273093518
AT5G54260,MRE11,248152_at,5.610620936,5.922919601,5.883924808,6.340514309,5.520090744,5.938543196,5.930437071,5.29973749,6.49151771,5.555035792,5.835703903,5.227157288
AT5G54270,LHCB3,248151_at,11.51889557,11.48069686,12.3194999,12.18922455,11.93995545,11.63827735,12.12650254,12.24132083,12.17231551,11.4687869,12.14316455,11.77924796
AT5G54280,VIII-2,248204_at,7.361279967,7.525269356,7.883210552,7.014888826,7.476988384,7.799995229,7.489623258,7.548375255,7.16487107,7.221613242,7.342317802,7.406592195
AT5G54290,CcdA,248181_at,8.487937935,8.554601615,9.230868672,9.041161134,9.302643023,9.172816344,9.349951713,9.816565025,9.058577827,8.349347033,9.439480277,9.188803903
AT5G54300,,248205_at,5.294643249,5.254142881,7.397729086,5.855371324,8.29109698,10.22269092,9.979536371,8.675653191,5.754322485,4.694244267,10.05783004,8.187539098
AT5G54310,AGD5,248180_at,9.042006456,8.942880272,9.900430118,9.173715114,9.425383748,9.980996206,9.572635123,9.28343173,9.16566699,9.024344789,9.425521446,9.329781953
AT5G54350,,248206_at,4.223029119,4.345245351,4.258555903,4.056909248,4.625596392,4.276835062,4.160190313,4.331397369,4.113079221,4.29438492,4.059080931,4.673721767
AT5G54370,,248178_at,3.693002032,3.445726511,3.425686968,3.508231599,3.552010502,3.566354218,3.399817369,3.522605485,3.512944545,3.519873278,3.361918792,3.724263207
AT5G54380,THE1,248179_at,8.30684642,8.231795546,9.240275228,8.917041033,8.376650766,8.042962821,7.662292405,7.991246224,8.720975661,8.357890612,7.591431525,8.471715017
AT5G54390,AHL,248155_at,9.287190776,9.164948012,10.63900649,9.858647403,9.271883064,10.26771239,9.637819527,10.14131439,9.85950474,9.445527615,9.728000689,9.262025389
AT5G54400,,248154_at,3.949146646,3.784593252,3.743954485,3.924212624,3.983005702,3.692753252,3.810300018,3.938421399,3.729440449,4.071651449,3.861224009,3.77225794
AT5G54410,,248156_at,3.204728087,3.279530174,3.206835886,3.211626911,3.274327262,3.210603309,3.150506071,3.347511933,3.116149993,3.315889414,3.152103782,3.184837041
AT5G54420,,248157_at,3.35551097,3.355146626,3.421242216,3.351757582,3.431142836,3.392188535,3.319999658,3.246056413,3.367837844,3.219638062,3.366815222,3.359119631
AT5G54430,ATPHOS32,248165_at,10.149143,10.07448195,10.77965157,9.995081259,9.965681339,10.17802787,9.982676355,9.887175879,10.04191059,10.23486376,9.704652191,9.761062474
AT5G54440,TRS130,248158_at,8.495606582,8.405361443,9.511665072,8.913883949,8.923265863,9.198297889,9.084776484,9.144028667,8.785444479,8.500664792,8.914185354,9.089442196
AT5G54460,,248159_at,3.599371492,3.329969802,3.138358784,3.312310768,3.509098354,3.251062071,3.302129379,3.570953489,3.384628842,3.482615626,3.320682974,3.55020822
AT5G54470,,248160_at,3.877669572,3.87769447,3.925372804,3.921991258,4.121726271,4.403984009,4.14165094,4.653724327,3.990031555,4.071068316,4.236158432,4.426994416
AT5G54480,,248161_at,3.601400701,3.650676298,3.481217402,3.370194252,3.874403553,3.591832267,3.679554,3.798765273,3.62081099,3.527934208,3.652165518,3.604765149
AT5G54490,PBP1,248164_at,7.374208315,7.735048498,5.515220549,5.870918851,5.973062246,4.718898763,4.399392466,4.425445916,5.742352472,6.991163085,4.428523804,6.04893544
AT5G54500,FQR1,248162_at,12.01227985,12.22471562,11.60718279,11.60100289,11.7310652,11.66923009,11.2376158,11.39287198,11.64165289,11.95037417,11.01648348,11.90320351
AT5G54510,GH3.6,248163_at,8.372142576,8.767457944,10.29725758,11.0908015,11.90819324,12.13721175,11.82204245,11.75895346,11.00876531,10.20458126,11.79676309,11.74548408
AT5G54520,,248166_at,6.453209641,6.467394608,7.059258492,6.353568913,7.078230068,7.189777838,6.859784185,6.976630002,6.489337579,6.803231805,6.981163729,7.315812784
AT5G54530,,248167_at,5.882667539,6.341199958,6.655813308,6.090673547,6.092522231,5.223647545,5.522504221,5.751383722,6.343901335,5.476202534,5.506086953,5.81027379
AT5G54540,,248120_at,10.53715907,10.60434651,11.65628022,10.94808677,10.46576733,10.85437225,10.74729285,10.51898044,10.83941232,10.24843404,10.71191981,10.43457526
AT5G54570,BGLU41,248168_at,4.105665978,3.989922942,4.583917355,3.959570775,4.612349551,7.885956444,5.712302721,4.083339192,4.261689479,4.270502928,5.506126127,4.429604801
AT5G54580,ORRM2,248173_at,10.28897455,10.46114095,9.544475366,10.20339792,8.857621252,8.836856824,9.126916735,9.304147434,10.29066571,10.43920335,9.225109496,8.747421093
AT5G54590,CRLK1,248119_at,6.761128967,6.838646925,6.803150121,6.557407163,7.038722436,6.922110405,7.334546262,6.659387161,6.561106595,6.688427521,7.18241621,6.70014007
AT5G54600,RPL24,248174_at,11.39542854,11.44167206,12.24395028,11.8337274,11.16373855,11.11698647,11.55363287,11.6010162,11.94257902,11.49839323,11.65175493,11.01093038
AT5G54610,BAD1,248169_at,3.329048495,3.296771111,3.168402492,3.23749396,3.507334487,3.27221049,3.248125321,3.383515867,3.236937615,3.595248143,3.197620411,3.459691466
AT5G54620,,248170_at,3.438492521,3.388170812,3.412695591,3.271690002,3.371583314,3.165213041,3.252816371,3.329448131,3.220262277,3.426451906,3.330572094,3.287856508
AT5G54630,,248177_at,4.389905946,4.205249497,3.75248994,4.250579244,4.434297829,4.005394215,4.19362178,4.412118901,3.983432647,4.443432202,4.09747685,4.324206547
AT5G54640,RAT5,248175_at,9.714263636,10.16864332,10.2692564,9.969875591,8.897966845,9.857415999,9.331965016,9.050608685,10.07354048,10.0015057,9.365559899,8.838039509
AT5G54650,FH5,248176_at,7.832925039,8.041146827,9.143076727,7.810870065,8.408363027,9.967666557,8.430861575,8.060617741,7.988401838,7.664139602,8.315171606,8.6818294
AT5G54660,HSP21.7,248172_at,3.854279915,3.687093365,4.66510914,4.03430893,4.856827288,8.253040573,5.885360339,6.195608179,4.33129392,4.207885911,5.722054063,4.923340539
AT5G54670,KIN14N,248150_at,7.926415977,7.745801814,7.986340886,7.732506884,7.263054087,7.455715191,7.118608162,7.161900574,7.944349506,7.705209703,7.057582688,6.849104653
AT5G54680,ILR3,248171_at,9.641514743,9.789784198,10.06431875,9.804978481,9.674730384,9.866549698,9.765861582,9.666923688,9.813358977,9.931626352,9.75577947,9.935164485
AT5G54690,GAUT12,248121_at,3.600756655,3.567909405,3.919983996,3.651274361,3.576601847,3.835462735,3.623006042,3.651773819,3.649975376,3.802682381,3.552612084,3.521718581
AT5G54700,,248122_at,4.030524607,3.726353035,4.321977164,4.05388847,3.836541777,3.751929436,3.933136581,3.833172273,4.196589474,3.729484243,3.836429298,3.856968359
AT5G54720,,248123_at,4.152689195,3.708319642,4.663828206,5.27808898,3.427570772,3.484249347,3.365643566,3.48924526,5.469813259,3.60361916,3.533233705,3.449931905
AT5G54730,ATG18F,248124_at,6.967706329,6.92580371,7.695228276,7.274242539,8.344377172,9.494547331,8.261681561,8.350902624,6.983766095,7.225655563,8.006814959,8.502504489
AT5G54740,SESA5,248125_at,3.54025884,3.633940357,3.657670084,3.749733481,3.740710473,3.732020994,3.597977126,4.273965625,3.611102034,3.618974263,3.606092864,3.914182221
AT5G54750,,248127_at,9.932272959,9.885286424,9.957736821,9.93523552,9.981827244,9.784693492,9.829960181,9.6247408,10.00994368,10.10639494,9.762115658,10.00070862
AT5G54760,,248126_at,11.60532648,11.53782387,11.62508702,11.58477529,11.93680856,11.81753691,11.60572634,11.79176742,11.59128638,11.53838991,11.65644891,12.05528572
AT5G54770,THI1,248128_at,12.50647163,12.54766448,12.22939272,12.5551718,12.49009654,11.73960308,12.46722183,12.7775294,12.61039822,12.2666272,12.60466848,12.39441568
AT5G54780,,248129_at,6.501126567,6.620825111,6.739162152,6.667119326,7.37109884,7.253990023,6.910152905,7.408680848,6.773244827,6.384242722,6.746152652,7.160350354
AT5G54790,,248130_at,3.304692945,3.184774269,3.348713155,3.441242887,3.532368167,3.457618522,3.240799465,3.490314212,3.447896647,3.82145139,3.348772235,3.262735638
AT5G54800,GPT1,248144_at,9.141916184,9.23521553,8.719526208,9.09902301,9.667547015,9.635831054,9.6879467,9.871827305,9.082590849,8.977268616,9.591048257,9.4020018
AT5G54830,,248131_at,7.527437413,7.56322328,7.111501692,7.1080021,7.433282667,6.939769232,6.845182171,7.033603224,7.152388393,7.350093649,6.895416882,7.336271552
AT5G54840,SGP1,248132_at,6.933403413,6.914423084,7.144854115,6.797786625,8.00588003,8.249159715,8.098061141,8.212077918,6.977430627,5.800838665,7.884049371,8.305390077
AT5G54850,,248133_at,5.132237504,4.884352122,5.114635734,4.421184569,4.604618684,5.220758972,4.694887321,4.652028787,4.408547059,4.664160267,4.467284275,4.62490545
AT5G54855,,248149_at,8.705393682,8.611576515,9.630076254,9.052793312,8.372287956,8.767860801,8.969117905,8.787871686,9.006862833,8.805934361,9.118590242,8.439778525
AT5G54860,,248134_at,8.473017849,8.491053472,9.38000398,8.493390268,8.569686793,8.626473123,8.694260677,8.533253538,8.697076849,8.24486096,8.495836404,8.638354269
AT5G54870,,248115_at,8.73841602,8.934179799,9.649032179,9.084967868,10.18940457,11.27498501,10.49900428,10.13308016,9.041997221,8.612043954,10.39728846,10.16474066
AT5G54880,,248145_at,5.432087365,5.526356469,5.378467924,4.982549478,5.190147944,4.840650617,5.244844766,5.297517841,5.17435882,5.498392123,5.248390909,5.452517705
AT5G54890,,248135_at,6.082472576,6.189112638,6.635421435,6.194058044,5.994535555,5.543555403,6.313061464,6.069915604,6.449184943,6.152380182,6.12078353,5.823214833
AT5G54900,RBP45A,248147_at,10.59317428,10.46446633,9.949779998,10.10720792,9.522527,9.738318967,9.464359751,9.746254008,10.05728489,10.53547457,9.492632085,9.408333817
AT5G54910,RH32,248136_at,7.922468663,7.870449597,6.396445142,7.242924762,5.321096281,4.669653996,4.84698302,5.687819781,7.17936806,7.792415215,5.201681881,5.646511122
AT5G54930,,248148_at,7.575196659,7.877515528,8.052774441,7.239294254,7.593841998,7.262121394,6.695081685,6.596605151,7.20478835,7.362633941,7.003699641,7.59429453
AT5G54940,,248146_at,9.217660745,9.187437945,9.133113609,9.187309001,9.923906236,9.921458406,9.425593857,10.23469199,9.270050262,8.849239526,9.443861549,10.3470461
AT5G54950,,248137_at,3.623949429,3.380553135,3.33637381,3.193686247,3.703365011,3.643422186,3.353374159,3.526334939,3.145506208,3.536137768,3.267136718,3.811964585
AT5G54960,PDC2,248138_at,10.08257208,9.918110783,8.622184757,8.676217663,9.793970676,8.73208326,8.361803605,8.925617613,8.692401081,9.368628837,8.342075305,9.675814886
AT5G54970,,248139_at,10.26463835,10.29397084,8.628479184,9.414965729,5.598206552,3.901232217,5.081391922,5.129022052,9.354617184,10.06396756,5.25170731,5.350474096
AT5G54980,,248140_at,5.622136345,5.932386312,5.282380466,5.952236344,4.885826133,4.387621018,4.728087627,4.997181622,6.197657227,5.538201569,4.686026231,5.283078999
AT5G55000,FIP2,248117_at,7.886514709,7.905504953,8.315061396,7.559130739,7.967833573,8.126305756,8.12419138,7.914842509,7.965865896,7.633974284,8.282231537,8.02326811
AT5G55020,ATMYB120,248116_at,3.462748915,3.253085247,3.512637035,3.421797815,3.218224167,3.54640063,3.536476752,3.598820417,3.512637035,3.46835019,3.734663501,3.312110418
AT5G55040,,248142_at,7.091526236,7.124653402,7.93867429,7.708402764,6.876194771,8.013260519,7.6684055,7.120820274,7.699437365,7.219252674,7.607802052,7.052633857
AT5G55040,,248143_at,3.972285846,3.888283007,4.688157955,4.604919368,3.997398811,4.330179271,4.392360777,3.963625916,4.594039732,4.027116555,4.563640715,3.960699465
AT5G55050,,248118_at,6.901543811,6.886085912,8.747246451,8.020796962,7.223288126,8.074034762,7.421473744,7.873183236,8.117433778,7.243697571,7.410962535,7.380308831
AT5G55060,,248087_at,6.790609705,6.653837391,6.892386428,6.696728049,6.840757324,6.785365353,6.822861199,7.13792676,6.857286398,7.123229548,6.815146996,7.259558678
AT5G55070,,248088_at,10.48531457,10.45925467,9.758762743,10.1912601,10.33436794,10.19864143,10.04998104,10.39830132,10.26971552,10.39156496,10.03336408,10.22264771
AT5G55080,RAN4,248089_at,3.588924872,3.544617866,3.507475074,3.690338121,3.627205807,3.569178822,3.761552984,3.304622887,3.560560719,3.502187749,3.542317947,3.318548095
AT5G55090,MAPKKK15,248090_at,5.25778781,5.240385432,6.365222776,5.257125207,5.663888437,5.393992082,5.243474221,4.521284743,5.113513326,4.870246289,5.134866084,5.528236708
AT5G55100,,248106_at,7.509482286,7.713252714,8.29482147,7.84042915,7.519820052,8.470782315,7.727231815,7.799750049,7.852977101,7.545305532,7.624153279,8.208516527
AT5G55120,VTC5,248091_at,7.056156875,7.29988671,6.848080368,7.176838254,7.611194061,7.925438934,7.732849911,7.861422145,7.395410142,7.024363318,7.663773318,7.781136358
AT5G55130,MOCS3,248108_at,8.688944205,8.72976699,8.315902095,8.475413304,7.808708431,7.921631408,7.851659457,8.04999517,8.5211734,8.56893272,7.984607896,7.793014493
AT5G55140,,248102_at,8.652705815,8.663765101,7.194441169,7.992036608,6.996475211,6.431110215,6.804773021,6.545749831,8.053515648,8.625245229,6.958611694,7.325388471
AT5G55160,SUM2,248103_at,10.4650261,10.77660331,10.64748694,10.46075983,9.415740477,9.471472684,9.695208881,9.839136005,10.64201908,10.8346773,9.836003031,9.689492215
AT5G55170,SUMO3,248092_at,9.44288587,9.417756725,8.56986934,9.19054837,8.734889432,8.839455448,8.95668263,9.202974004,9.223343934,9.581541551,9.026495292,8.912606574
AT5G55180,,248100_at,9.295571203,9.181269561,10.24210523,10.03249238,11.9971432,13.54544695,13.02281956,11.55155018,9.852757322,9.394056535,12.84988152,11.98842553
AT5G55190,RAN3,248107_at,10.63633113,10.67555563,10.23972326,10.74401278,9.775853312,9.527258406,9.802710211,9.6902794,10.81609308,10.76171528,9.881355058,9.678419196
AT5G55200,,248101_at,9.235620612,9.106820575,7.966371773,8.66970864,8.705025915,8.027460788,7.996627571,8.684748183,8.569099202,8.996802597,8.015072637,8.820047212
AT5G55210,,248093_at,8.816508537,8.686285241,7.783201835,8.437046819,8.227458515,7.689006762,8.163935612,8.251638972,8.339535314,8.947852558,8.050725545,7.934019233
AT5G55220,TIG,248094_at,7.548162766,7.697957598,7.338183406,7.796262078,6.786617546,6.247973978,6.559609842,7.041479316,7.933366655,7.479101724,6.829100698,6.878244604
AT5G55230,ATMAP65-1,248095_at,8.5245634,8.257584241,8.328661549,8.321032913,8.425095532,7.217878132,7.703844151,8.504660484,8.047187853,8.507476215,7.927749776,8.421753345
AT5G55240,PXG2,248096_at,3.869536784,3.961898631,3.961071349,4.038507019,3.877550861,3.928447173,3.978309413,3.945295283,4.194895914,3.915063016,3.928316365,3.947801935
AT5G55250,IAMT1,248104_at,4.430481265,4.165212664,4.189095857,3.945987063,4.4445107,3.867282516,4.212027466,4.138988497,4.185397893,4.441865676,4.037381459,4.464028641
AT5G55260,PPX2,248097_at,7.623785275,7.245520604,6.256348757,7.420205443,7.186728343,6.394768556,7.13821924,7.016817809,7.352824717,7.432834949,7.109082398,7.209070692
AT5G55280,FTSZ1,248105_at,9.275574835,9.20413695,7.705958577,8.968582372,7.227955608,6.468905045,7.318035137,7.172316291,9.017239769,9.48965176,7.295858035,7.145978847
AT5G55290,VHA-E1,248098_at,9.8455902,9.748503305,9.665096352,9.911101054,9.905388212,9.775087015,9.875167441,10.04851132,9.949824869,9.706950103,9.942742302,10.08266741
AT5G55300,TOP1ALPHA,248099_at,8.048153719,8.040320056,8.238331491,8.329325851,7.630296584,8.075820701,8.1580421,7.558345033,8.327527496,7.882088499,8.089250694,7.689629057
AT5G55310,TOP1B,248109_at,8.223441021,8.292430911,9.332922876,8.693863778,8.649485926,9.535609238,9.45742524,8.941487563,8.876419707,8.17254187,9.17593302,8.83488204
AT5G55320,AT7,248110_at,3.71851897,3.693721799,3.524854439,3.776854302,3.624742528,3.716549963,3.75331735,4.157297753,3.571815011,3.718567622,3.724709093,3.746904261
AT5G55330,AT6,248111_at,3.906827544,3.905241298,3.696405065,3.801005696,3.80669598,3.931021211,3.861008727,4.256107216,3.896799515,4.116681363,3.898789203,3.945436408
AT5G55340,AT5,248061_at,3.788374289,3.696123655,3.62096505,3.564673123,3.59363961,3.776874929,3.568818861,4.099046814,3.857018817,3.870884421,3.818789886,4.169577559
AT5G55350,AT4,248112_at,4.056292724,3.812527922,3.529037946,3.558648199,3.752667353,3.614328546,3.604018043,3.766109786,3.80429834,3.743933655,4.062754481,3.733431517
AT5G55360,AT3,248113_at,4.272817502,4.174627899,4.185943356,4.15015405,4.100067074,4.322969275,4.095088797,4.715819561,4.047300973,4.262292561,4.394134224,4.131100349
AT5G55370,AT2,248114_at,4.212575171,4.309767905,4.406608097,4.585482706,4.315933478,3.959436759,4.235315886,4.628476634,4.802251816,4.241159376,4.506003649,4.322108138
AT5G55380,AT1,248080_at,4.987813675,4.920285995,5.52694398,5.479864382,5.05048194,5.092495972,5.396284147,5.310466995,5.080171961,4.998569943,4.771291601,4.726918745
AT5G55390,EDM2,248081_at,7.126738185,7.222633708,7.992253493,7.406102967,7.206173126,7.959211082,7.553127793,7.04497572,7.711016697,7.506611139,7.582216461,7.365559807
AT5G55400,FIM3,248082_at,6.43324298,6.19708044,7.895055723,7.009494279,6.594886773,8.183902464,7.002704088,6.41597364,6.726421799,6.615227457,6.932742438,6.587843571
AT5G55450,,248062_at,3.951451936,3.893877817,3.742183067,4.018848667,3.937729116,3.837042413,3.869281432,3.889945851,3.949426924,3.875494902,3.903430913,4.256749412
AT5G55470,NHX4,248084_at,6.107986901,5.926616209,6.199084821,6.003322175,6.139035316,7.285838712,7.221611635,6.192074838,6.241024289,6.051827441,7.453535334,6.404187523
AT5G55480,GDPDL4,248085_at,7.358037642,7.630964879,8.015735392,8.561072379,6.467752582,7.202106767,7.43200911,5.864880448,8.605983305,8.096055939,7.48033705,6.152111853
AT5G55490,GEX1,248086_at,3.425904848,3.634227353,3.548798231,3.718583362,3.448786367,3.730555252,3.522001747,3.708172688,3.438924735,3.623576452,3.565078967,3.91193651
AT5G55500,XYLT,248056_at,7.528045156,7.308408067,7.442357498,7.268923239,7.436306512,7.450019665,7.52480147,7.334422681,7.375514719,7.565093349,7.564058996,7.357390754
